routes_id,latitude,longitude,central_park,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate
11628,40.7654,-73.9879,"(40.7829, -73.9654)",200.0,3.12,720.0,13.0,12.0,3.12,720.0,16.0,12.0
11629,40.78,-73.9543,"(40.7829, -73.9654)",200.0,0.75,180.0,10.0,8.0,0.75,180.0,11.0,8.0
11630,40.7074,-74.0069,"(40.7829, -73.9654)",200.0,7.83,1620.0,26.0,25.0,7.83,1620.0,36.0,29.0
11631,40.7471,-73.9416,"(40.7829, -73.9654)",200.0,3.98,960.0,17.0,12.0,3.98,960.0,20.0,15.0
11632,40.6714,-73.9591,"(40.7829, -73.9654)",200.0,10.12,2640.0,16.0,11.0,10.12,2640.0,34.0,27.0
11633,40.7553,-73.9953,"(40.7829, -73.9654)",200.0,3.87,840.0,15.0,14.0,3.87,840.0,19.0,14.0
11634,40.7482,-73.9808,"(40.7829, -73.9654)",200.0,3.03,900.0,14.0,13.0,3.03,900.0,16.0,13.0
11635,40.7521,-73.9742,"(40.7829, -73.9654)",200.0,2.79,720.0,12.0,11.0,2.79,720.0,15.0,12.0
11636,40.5905,-73.9677,"(40.7829, -73.9654)",200.0,20.29,2940.0,61.0,48.0,20.29,2940.0,80.0,65.0
11637,40.826,-73.9518,"(40.7829, -73.9654)",200.0,3.91,840.0,7.0,4.0,3.91,840.0,16.0,12.0
11638,40.7609,-73.986,"(40.7829, -73.9654)",200.0,2.33,780.0,12.0,11.0,2.33,780.0,15.0,11.0
11639,40.7906,-73.9785,"(40.7829, -73.9654)",200.0,0.95,300.0,10.0,8.0,0.95,300.0,9.0,7.0
11640,40.7437,-73.9851,"(40.7829, -73.9654)",200.0,3.47,960.0,15.0,14.0,3.47,960.0,18.0,14.0
11641,40.7668,-73.9841,"(40.7829, -73.9654)",200.0,1.8,540.0,9.0,8.0,1.8,540.0,11.0,8.0
11642,40.7606,-73.9994,"(40.7829, -73.9654)",200.0,3.37,720.0,13.0,12.0,3.37,720.0,18.0,14.0
11643,40.7826,-73.9469,"(40.7829, -73.9654)",200.0,1.71,480.0,9.0,8.0,1.71,480.0,11.0,8.0
11644,40.7637,-73.9937,"(40.7829, -73.9654)",200.0,3.27,720.0,13.0,12.0,3.27,720.0,16.0,13.0
11645,40.7382,-74.0023,"(40.7829, -73.9654)",200.0,5.43,1560.0,22.0,21.0,5.43,1560.0,30.0,23.0
11646,40.7773,-73.9476,"(40.7829, -73.9654)",200.0,1.14,300.0,10.0,8.0,1.14,300.0,9.0,7.0
11647,40.7266,-73.978,"(40.7829, -73.9654)",200.0,5.2,1500.0,21.0,20.0,5.2,1500.0,35.0,28.0
11648,40.6567,-74.0043,"(40.7829, -73.9654)",200.0,11.24,2340.0,34.0,26.0,11.24,2340.0,53.0,43.0
11649,40.7275,-73.9866,"(40.7829, -73.9654)",200.0,5.28,1560.0,21.0,20.0,5.28,1560.0,36.0,28.0
11650,40.7619,-73.9854,"(40.7829, -73.9654)",200.0,2.4,840.0,12.0,11.0,2.4,840.0,16.0,12.0
11651,40.7508,-73.9978,"(40.7829, -73.9654)",200.0,4.75,1080.0,18.0,17.0,4.75,1080.0,21.0,16.0
11652,40.7733,-73.9812,"(40.7829, -73.9654)",200.0,1.57,540.0,9.0,8.0,1.57,540.0,10.0,8.0
11653,40.7593,-73.9959,"(40.7829, -73.9654)",200.0,3.5,720.0,13.0,12.0,3.5,720.0,16.0,12.0
11654,40.761,-73.999,"(40.7829, -73.9654)",200.0,3.31,660.0,13.0,12.0,3.31,660.0,18.0,14.0
11655,40.7067,-74.0072,"(40.7829, -73.9654)",200.0,7.97,1680.0,27.0,26.0,7.97,1680.0,43.0,34.0
11656,40.77,-73.9489,"(40.7829, -73.9654)",200.0,1.69,420.0,9.0,8.0,1.69,420.0,14.0,10.0
11657,40.7461,-73.9757,"(40.7829, -73.9654)",200.0,3.71,840.0,14.0,13.0,3.71,840.0,18.0,14.0
11658,40.7107,-74.0175,"(40.7829, -73.9654)",200.0,9.02,1680.0,29.0,28.0,9.02,1680.0,38.0,31.0
11659,40.6363,-74.0257,"(40.7829, -73.9654)",200.0,12.79,2460.0,39.0,30.0,12.79,2460.0,52.0,41.0
11660,40.7804,-73.9463,"(40.7829, -73.9654)",200.0,1.57,420.0,10.0,8.0,1.57,420.0,11.0,8.0
11661,40.7863,-73.971,"(40.7829, -73.9654)",200.0,0.36,120.0,10.0,8.0,0.36,120.0,9.0,7.0
11662,40.7638,-73.9921,"(40.7829, -73.9654)",200.0,2.48,720.0,11.0,10.0,2.48,720.0,14.0,11.0
11663,40.8156,-73.9411,"(40.7829, -73.9654)",200.0,3.46,840.0,8.0,4.0,3.46,840.0,17.0,13.0
11664,40.7463,-73.9773,"(40.7829, -73.9654)",200.0,3.22,900.0,14.0,13.0,3.22,900.0,17.0,13.0
11665,40.776,-73.9517,"(40.7829, -73.9654)",200.0,1.21,300.0,10.0,8.0,1.21,300.0,11.0,8.0
11666,40.7056,-74.0162,"(40.7829, -73.9654)",200.0,8.72,1620.0,28.0,27.0,8.72,1620.0,40.0,32.0
11667,40.7645,-73.984,"(40.7829, -73.9654)",200.0,2.19,780.0,11.0,10.0,2.19,780.0,15.0,11.0
11668,40.7769,-73.9531,"(40.7829, -73.9654)",200.0,1.3,360.0,10.0,8.0,1.3,360.0,11.0,8.0
11669,40.7394,-73.981,"(40.7829, -73.9654)",200.0,3.77,960.0,15.0,14.0,3.77,960.0,20.0,16.0
11670,40.7778,-73.9481,"(40.7829, -73.9654)",200.0,1.37,360.0,10.0,8.0,1.37,360.0,9.0,7.0
11671,40.7111,-74.0055,"(40.7829, -73.9654)",200.0,7.88,1620.0,26.0,25.0,7.88,1620.0,42.0,33.0
11672,40.7291,-73.9895,"(40.7829, -73.9654)",200.0,5.16,1560.0,21.0,20.0,5.16,1560.0,36.0,28.0
11673,40.7449,-73.9441,"(40.7829, -73.9654)",200.0,4.54,900.0,12.0,8.0,4.54,900.0,23.0,18.0
11674,40.7234,-74.006,"(40.7829, -73.9654)",200.0,6.11,1560.0,23.0,22.0,6.11,1560.0,38.0,31.0
11675,40.8234,-73.9457,"(40.7829, -73.9654)",200.0,3.64,780.0,7.0,4.0,3.64,780.0,16.0,12.0
11676,40.7805,-73.9587,"(40.7829, -73.9654)",200.0,0.48,180.0,10.0,8.0,0.48,180.0,11.0,8.0
11677,40.7621,-73.9626,"(40.7829, -73.9654)",200.0,2.35,600.0,11.0,10.0,2.35,600.0,13.0,10.0
11678,40.7301,-73.9865,"(40.7829, -73.9654)",200.0,5.18,1500.0,21.0,20.0,5.18,1500.0,30.0,24.0
11679,40.7678,-73.9915,"(40.7829, -73.9654)",200.0,2.3,600.0,10.0,10.0,2.3,600.0,13.0,10.0
11680,40.7688,-73.9548,"(40.7829, -73.9654)",200.0,1.89,480.0,9.0,8.0,1.89,480.0,13.0,9.0
11681,40.7735,-73.9894,"(40.7829, -73.9654)",200.0,1.99,420.0,9.0,8.0,1.99,420.0,11.0,8.0
11682,40.8642,-73.9283,"(40.7829, -73.9654)",200.0,8.47,960.0,12.0,8.0,8.47,960.0,22.0,17.0
11683,40.7774,-73.9831,"(40.7829, -73.9654)",200.0,1.44,360.0,10.0,8.0,1.44,360.0,9.0,6.0
11684,40.746,-73.9548,"(40.7829, -73.9654)",200.0,5.03,960.0,10.0,7.0,5.03,960.0,29.0,23.0
11685,40.7792,-73.9511,"(40.7829, -73.9654)",200.0,1.0,240.0,10.0,8.0,1.0,240.0,11.0,8.0
11686,40.8081,-73.9415,"(40.7829, -73.9654)",200.0,2.8,780.0,7.0,4.0,2.8,780.0,15.0,11.0
11687,40.8005,-73.9705,"(40.7829, -73.9654)",200.0,1.72,540.0,9.0,8.0,1.72,540.0,10.0,7.0
11688,40.7073,-74.0046,"(40.7829, -73.9654)",200.0,7.59,1500.0,25.0,24.0,7.59,1500.0,34.0,27.0
11689,40.7726,-73.9534,"(40.7829, -73.9654)",200.0,1.34,300.0,10.0,8.0,1.34,300.0,11.0,8.0
11690,40.7676,-73.9601,"(40.7829, -73.9654)",200.0,1.84,480.0,9.0,8.0,1.84,480.0,10.0,8.0
11691,40.8358,-73.9453,"(40.7829, -73.9654)",200.0,6.05,960.0,9.0,5.0,6.05,960.0,19.0,15.0
11692,40.7965,-73.9618,"(40.7829, -73.9654)",200.0,1.35,360.0,10.0,8.0,1.35,360.0,8.0,5.0
11693,40.8246,-73.9508,"(40.7829, -73.9654)",200.0,3.92,840.0,7.0,4.0,3.92,840.0,18.0,13.0
11694,40.7067,-74.0072,"(40.7829, -73.9654)",200.0,7.97,1680.0,27.0,26.0,7.97,1680.0,40.0,32.0
11695,40.747,-73.984,"(40.7829, -73.9654)",200.0,3.28,960.0,14.0,13.0,3.28,960.0,17.0,13.0
11696,40.7196,-74.0109,"(40.7829, -73.9654)",200.0,6.35,1440.0,22.0,21.0,6.35,1440.0,37.0,30.0
11697,40.7246,-73.9833,"(40.7829, -73.9654)",200.0,5.25,1380.0,20.0,19.0,5.25,1380.0,34.0,27.0
11698,40.7152,-74.0116,"(40.7829, -73.9654)",200.0,6.55,1440.0,23.0,22.0,6.55,1440.0,39.0,31.0
11699,40.7835,-73.9827,"(40.7829, -73.9654)",200.0,1.46,360.0,10.0,8.0,1.46,360.0,9.0,7.0
11700,40.7331,-74.0055,"(40.7829, -73.9654)",200.0,5.51,1440.0,21.0,20.0,5.51,1440.0,36.0,28.0
11701,40.8027,-73.9321,"(40.7829, -73.9654)",200.0,2.92,660.0,12.0,11.0,2.92,660.0,15.0,12.0
11702,40.7269,-73.9787,"(40.7829, -73.9654)",200.0,5.16,1140.0,19.0,18.0,5.16,1140.0,32.0,25.0
11703,40.7453,-73.9574,"(40.7829, -73.9654)",200.0,5.05,960.0,10.0,7.0,5.05,960.0,30.0,23.0
11704,40.7823,-73.9459,"(40.7829, -73.9654)",200.0,1.65,420.0,10.0,8.0,1.65,420.0,9.0,6.0
11705,40.6604,-73.9429,"(40.7829, -73.9654)",200.0,13.86,2940.0,27.0,20.0,13.86,2940.0,47.0,37.0
11706,40.7599,-73.9908,"(40.7829, -73.9654)",200.0,3.45,780.0,14.0,13.0,3.45,780.0,17.0,13.0
11707,40.7831,-73.9838,"(40.7829, -73.9654)",200.0,1.36,360.0,10.0,8.0,1.36,360.0,9.0,7.0
11708,40.6667,-73.8922,"(40.7829, -73.9654)",200.0,19.67,2760.0,58.0,45.0,19.67,2760.0,78.0,63.0
11709,40.7111,-74.0055,"(40.7829, -73.9654)",200.0,7.88,1620.0,26.0,25.0,7.88,1620.0,42.0,33.0
11710,40.7399,-74.0036,"(40.7829, -73.9654)",200.0,4.9,1020.0,18.0,17.0,4.9,1020.0,24.0,19.0
11711,40.8427,-73.9118,"(40.7829, -73.9654)",200.0,8.59,1440.0,14.0,10.0,8.59,1440.0,25.0,19.0
11712,40.7469,-73.9055,"(40.7829, -73.9654)",200.0,5.58,1500.0,13.0,9.0,5.58,1500.0,20.0,16.0
11713,40.7606,-73.9963,"(40.7829, -73.9654)",200.0,3.3,780.0,13.0,12.0,3.3,780.0,17.0,13.0
11714,40.7595,-73.9887,"(40.7829, -73.9654)",200.0,3.56,840.0,14.0,13.0,3.56,840.0,17.0,13.0
11715,40.7268,-73.8599,"(40.7829, -73.9654)",200.0,9.29,1980.0,22.0,16.0,9.29,1980.0,42.0,33.0
11716,40.7976,-73.968,"(40.7829, -73.9654)",200.0,1.62,420.0,10.0,8.0,1.62,420.0,8.0,5.0
11717,40.7756,-73.9829,"(40.7829, -73.9654)",200.0,1.58,420.0,10.0,8.0,1.58,420.0,9.0,7.0
11718,40.753,-73.9958,"(40.7829, -73.9654)",200.0,4.05,840.0,15.0,14.0,4.05,840.0,18.0,14.0
11719,40.746,-73.9754,"(40.7829, -73.9654)",200.0,3.7,840.0,14.0,13.0,3.7,840.0,17.0,13.0
11720,40.7777,-73.9883,"(40.7829, -73.9654)",200.0,1.88,480.0,9.0,8.0,1.88,480.0,12.0,9.0
11721,40.7354,-74.0054,"(40.7829, -73.9654)",200.0,5.52,1440.0,21.0,20.0,5.52,1440.0,31.0,24.0
11722,40.7334,-74.0018,"(40.7829, -73.9654)",200.0,5.79,1500.0,22.0,21.0,5.79,1500.0,37.0,29.0
11723,40.7067,-74.0071,"(40.7829, -73.9654)",200.0,8.46,1680.0,28.0,27.0,8.46,1680.0,44.0,35.0
11724,40.7486,-73.9903,"(40.7829, -73.9654)",200.0,4.67,1140.0,18.0,17.0,4.67,1140.0,22.0,17.0
11725,40.7198,-73.9974,"(40.7829, -73.9654)",200.0,6.92,1740.0,25.0,24.0,6.92,1740.0,42.0,34.0
11726,40.7387,-74.0085,"(40.7829, -73.9654)",200.0,5.18,1140.0,19.0,18.0,5.18,1140.0,32.0,25.0
11727,40.7276,-73.9839,"(40.7829, -73.9654)",200.0,4.83,1500.0,20.0,19.0,4.83,1500.0,34.0,27.0
11728,40.7439,-73.9178,"(40.7829, -73.9654)",200.0,5.42,1080.0,13.0,9.0,5.42,1080.0,25.0,20.0
11729,40.7242,-73.9834,"(40.7829, -73.9654)",200.0,5.49,1500.0,21.0,20.0,5.49,1500.0,36.0,29.0
11730,40.6742,-74.0064,"(40.7829, -73.9654)",200.0,9.89,2100.0,31.0,24.0,9.89,2100.0,51.0,41.0
11731,40.826,-73.9518,"(40.7829, -73.9654)",200.0,3.95,840.0,7.0,4.0,3.95,840.0,16.0,12.0
11732,40.7564,-73.9945,"(40.7829, -73.9654)",200.0,4.01,840.0,15.0,14.0,4.01,840.0,19.0,15.0
11733,40.761,-73.999,"(40.7829, -73.9654)",200.0,3.24,720.0,13.0,12.0,3.24,720.0,19.0,14.0
11734,40.7369,-73.8614,"(40.7829, -73.9654)",200.0,9.4,1980.0,32.0,24.0,9.4,1980.0,35.0,27.0
11735,40.7679,-73.9527,"(40.7829, -73.9654)",200.0,1.68,420.0,10.0,8.0,1.68,420.0,11.0,8.0
11736,40.7993,-73.9604,"(40.7829, -73.9654)",200.0,1.43,360.0,10.0,8.0,1.43,360.0,8.0,5.0
11737,40.7805,-73.9464,"(40.7829, -73.9654)",200.0,1.58,480.0,9.0,8.0,1.58,480.0,14.0,10.0
11738,40.7466,-73.9788,"(40.7829, -73.9654)",200.0,3.18,960.0,14.0,13.0,3.18,960.0,17.0,13.0
11739,40.7356,-73.9818,"(40.7829, -73.9654)",200.0,4.33,1080.0,17.0,16.0,4.33,1080.0,27.0,21.0
11740,40.7664,-73.9863,"(40.7829, -73.9654)",200.0,2.55,780.0,12.0,11.0,2.55,780.0,15.0,11.0
11741,40.6862,-73.9996,"(40.7829, -73.9654)",200.0,9.77,2160.0,43.0,33.0,9.77,2160.0,50.0,40.0
11742,40.6893,-73.9918,"(40.7829, -73.9654)",200.0,9.47,1980.0,33.0,26.0,9.47,1980.0,41.0,32.0
11743,40.7673,-73.9574,"(40.7829, -73.9654)",200.0,1.75,540.0,9.0,8.0,1.75,540.0,13.0,9.0
11744,40.753,-73.9695,"(40.7829, -73.9654)",200.0,2.76,720.0,12.0,11.0,2.76,720.0,15.0,11.0
11745,40.7633,-73.9849,"(40.7829, -73.9654)",200.0,2.31,840.0,12.0,11.0,2.31,840.0,16.0,12.0
11746,40.7194,-73.9889,"(40.7829, -73.9654)",200.0,6.43,1560.0,24.0,23.0,6.43,1560.0,40.0,32.0
11747,40.7081,-74.0065,"(40.7829, -73.9654)",200.0,7.64,1620.0,26.0,25.0,7.64,1620.0,36.0,29.0
11748,40.7635,-73.9848,"(40.7829, -73.9654)",200.0,2.31,840.0,12.0,11.0,2.31,840.0,16.0,12.0
11749,40.7995,-73.9541,"(40.7829, -73.9654)",200.0,1.75,480.0,9.0,8.0,1.75,480.0,11.0,8.0
11750,40.7437,-73.9851,"(40.7829, -73.9654)",200.0,3.47,960.0,15.0,14.0,3.47,960.0,18.0,14.0
11751,40.7763,-73.9465,"(40.7829, -73.9654)",200.0,1.23,360.0,10.0,8.0,1.23,360.0,9.0,7.0
11752,40.7829,-73.9722,"(40.7829, -73.9654)",200.0,0.51,180.0,10.0,8.0,0.51,180.0,8.0,5.0
11753,40.6936,-73.9236,"(40.7829, -73.9654)",200.0,13.94,2520.0,35.0,27.0,13.94,2520.0,55.0,44.0
11754,40.7175,-73.9521,"(40.7829, -73.9654)",200.0,7.11,1740.0,24.0,18.0,7.11,1740.0,30.0,24.0
11755,40.7824,-73.9832,"(40.7829, -73.9654)",200.0,1.3,360.0,10.0,8.0,1.3,360.0,9.0,7.0
11756,40.7366,-73.9934,"(40.7829, -73.9654)",200.0,5.53,1620.0,22.0,21.0,5.53,1620.0,34.0,27.0
11757,40.7447,-74.0052,"(40.7829, -73.9654)",200.0,4.49,1020.0,17.0,16.0,4.49,1020.0,28.0,22.0
11758,40.7661,-73.9636,"(40.7829, -73.9654)",200.0,1.64,480.0,9.0,8.0,1.64,480.0,10.0,7.0
11759,40.7062,-74.0099,"(40.7829, -73.9654)",200.0,8.49,1680.0,28.0,27.0,8.49,1680.0,44.0,35.0
11760,40.7111,-74.0055,"(40.7829, -73.9654)",200.0,7.78,1680.0,26.0,25.0,7.78,1680.0,42.0,34.0
11761,40.7553,-73.9953,"(40.7829, -73.9654)",200.0,3.85,840.0,15.0,14.0,3.85,840.0,19.0,15.0
11762,40.7838,-73.9535,"(40.7829, -73.9654)",200.0,1.0,240.0,10.0,8.0,1.0,240.0,9.0,6.0
11763,40.7474,-73.9566,"(40.7829, -73.9654)",200.0,5.06,1020.0,10.0,6.0,5.06,1020.0,25.0,20.0
11764,40.7277,-73.9832,"(40.7829, -73.9654)",200.0,4.85,1560.0,21.0,20.0,4.85,1560.0,35.0,27.0
11765,40.7752,-73.9887,"(40.7829, -73.9654)",200.0,1.92,480.0,9.0,8.0,1.92,480.0,12.0,9.0
11766,40.7591,-73.9164,"(40.7829, -73.9654)",200.0,5.11,1200.0,20.0,15.0,5.11,1200.0,23.0,18.0
11767,40.6921,-73.9846,"(40.7829, -73.9654)",200.0,9.41,1980.0,24.0,18.0,9.41,1980.0,35.0,28.0
11768,40.7411,-73.9823,"(40.7829, -73.9654)",200.0,3.69,960.0,15.0,14.0,3.69,960.0,18.0,14.0
11769,40.709,-74.0057,"(40.7829, -73.9654)",200.0,7.66,1680.0,26.0,25.0,7.66,1680.0,37.0,29.0
11770,40.7288,-74.0031,"(40.7829, -73.9654)",200.0,5.81,1500.0,22.0,21.0,5.81,1500.0,35.0,28.0
11771,40.7453,-73.9764,"(40.7829, -73.9654)",200.0,3.71,900.0,15.0,14.0,3.71,900.0,18.0,14.0
11772,40.737,-73.9865,"(40.7829, -73.9654)",200.0,4.09,1500.0,19.0,18.0,4.09,1500.0,32.0,25.0
11773,40.8387,-73.9429,"(40.7829, -73.9654)",200.0,5.98,900.0,14.0,10.0,5.98,900.0,22.0,17.0
11774,40.7436,-73.9725,"(40.7829, -73.9654)",200.0,3.58,840.0,14.0,13.0,3.58,840.0,17.0,13.0
11775,40.7658,-73.9781,"(40.7829, -73.9654)",200.0,2.17,660.0,11.0,10.0,2.17,660.0,13.0,9.0
11776,40.7593,-73.9962,"(40.7829, -73.9654)",200.0,3.58,780.0,14.0,13.0,3.58,780.0,17.0,13.0
11777,40.6584,-73.9474,"(40.7829, -73.9654)",200.0,13.57,2940.0,27.0,20.0,13.57,2940.0,46.0,37.0
11778,40.7476,-73.9732,"(40.7829, -73.9654)",200.0,3.17,840.0,14.0,13.0,3.17,840.0,17.0,13.0
11779,40.7779,-73.9533,"(40.7829, -73.9654)",200.0,0.86,240.0,10.0,8.0,0.86,240.0,11.0,8.0
11780,40.7641,-73.9878,"(40.7829, -73.9654)",200.0,2.56,660.0,12.0,11.0,2.56,660.0,14.0,10.0
11781,40.7039,-73.9425,"(40.7829, -73.9654)",200.0,7.58,1920.0,18.0,13.0,7.58,1920.0,38.0,30.0
11782,40.7669,-73.9888,"(40.7829, -73.9654)",200.0,2.59,780.0,12.0,11.0,2.59,780.0,14.0,11.0
11783,40.7775,-73.9836,"(40.7829, -73.9654)",200.0,1.47,420.0,10.0,8.0,1.47,420.0,9.0,6.0
11784,40.6669,-73.9784,"(40.7829, -73.9654)",200.0,12.73,2460.0,48.0,38.0,12.73,2460.0,57.0,46.0
11785,40.7434,-73.9933,"(40.7829, -73.9654)",200.0,3.83,1080.0,16.0,15.0,3.83,1080.0,20.0,15.0
11786,40.7407,-73.9822,"(40.7829, -73.9654)",200.0,3.67,960.0,15.0,14.0,3.67,960.0,18.0,14.0
11787,40.7067,-74.018,"(40.7829, -73.9654)",200.0,8.69,1620.0,28.0,27.0,8.69,1620.0,38.0,31.0
11788,40.7437,-73.9749,"(40.7829, -73.9654)",200.0,3.52,960.0,15.0,14.0,3.52,960.0,19.0,15.0
11789,40.8002,-73.9539,"(40.7829, -73.9654)",200.0,2.0,600.0,10.0,9.0,2.0,600.0,13.0,9.0
11790,40.7371,-74.0016,"(40.7829, -73.9654)",200.0,5.16,1140.0,19.0,18.0,5.16,1140.0,31.0,25.0
11791,40.7822,-73.9478,"(40.7829, -73.9654)",200.0,1.27,420.0,10.0,8.0,1.27,420.0,9.0,6.0
11792,40.844,-73.9414,"(40.7829, -73.9654)",200.0,6.96,960.0,10.0,6.0,6.96,960.0,20.0,15.0
11793,40.7637,-73.9847,"(40.7829, -73.9654)",200.0,1.97,660.0,11.0,10.0,1.97,660.0,14.0,10.0
11794,40.6829,-73.9614,"(40.7829, -73.9654)",200.0,9.32,2580.0,32.0,24.0,9.32,2580.0,44.0,35.0
11795,40.7669,-73.9344,"(40.7829, -73.9654)",200.0,5.19,1080.0,25.0,19.0,5.19,1080.0,27.0,21.0
11796,40.7952,-73.9723,"(40.7829, -73.9654)",200.0,1.22,300.0,10.0,8.0,1.22,300.0,8.0,5.0
11797,40.7064,-74.0157,"(40.7829, -73.9654)",200.0,8.56,1560.0,27.0,26.0,8.56,1560.0,40.0,32.0
11798,40.7343,-74.0094,"(40.7829, -73.9654)",200.0,5.33,1020.0,18.0,17.0,5.33,1020.0,31.0,24.0
11799,40.7382,-73.9843,"(40.7829, -73.9654)",200.0,3.88,960.0,15.0,14.0,3.88,960.0,20.0,16.0
11800,40.7234,-73.9945,"(40.7829, -73.9654)",200.0,6.95,1680.0,25.0,24.0,6.95,1680.0,42.0,34.0
11801,40.7412,-73.9772,"(40.7829, -73.9654)",200.0,3.7,1020.0,15.0,14.0,3.7,1020.0,20.0,16.0
11802,40.7066,-74.0101,"(40.7829, -73.9654)",200.0,7.83,1680.0,26.0,25.0,7.83,1680.0,43.0,34.0
11803,40.7805,-73.9795,"(40.7829, -73.9654)",200.0,1.19,300.0,10.0,8.0,1.19,300.0,9.0,6.0
11804,40.8032,-73.9569,"(40.7829, -73.9654)",200.0,2.06,540.0,10.0,9.0,2.06,540.0,13.0,10.0
11805,40.7297,-73.9999,"(40.7829, -73.9654)",200.0,6.12,1500.0,22.0,21.0,6.12,1500.0,34.0,27.0
11806,40.7064,-74.0157,"(40.7829, -73.9654)",200.0,8.56,1560.0,27.0,26.0,8.56,1560.0,40.0,32.0
11807,40.7536,-73.8836,"(40.7829, -73.9654)",200.0,8.87,1680.0,16.0,12.0,8.87,1680.0,31.0,25.0
11808,40.7841,-73.9487,"(40.7829, -73.9654)",200.0,1.37,360.0,10.0,8.0,1.37,360.0,9.0,6.0
11809,40.7628,-73.9872,"(40.7829, -73.9654)",200.0,2.16,780.0,11.0,11.0,2.16,780.0,15.0,11.0
11810,40.7399,-73.9864,"(40.7829, -73.9654)",200.0,3.67,1020.0,15.0,14.0,3.67,1020.0,19.0,14.0
11811,40.7052,-74.012,"(40.7829, -73.9654)",200.0,8.36,1680.0,28.0,27.0,8.36,1680.0,41.0,32.0
11812,40.7439,-73.9978,"(40.7829, -73.9654)",200.0,5.14,1140.0,19.0,18.0,5.14,1140.0,22.0,17.0
11813,40.7442,-73.9857,"(40.7829, -73.9654)",200.0,3.25,960.0,14.0,13.0,3.25,960.0,18.0,14.0
11814,40.7147,-73.9608,"(40.7829, -73.9654)",200.0,7.32,1740.0,16.0,11.0,7.32,1740.0,36.0,28.0
11815,40.7947,-73.9667,"(40.7829, -73.9654)",200.0,1.06,240.0,10.0,8.0,1.06,240.0,8.0,5.0
11816,40.731,-73.9777,"(40.7829, -73.9654)",200.0,4.94,1140.0,18.0,17.0,4.94,1140.0,30.0,24.0
11817,40.7316,-73.9839,"(40.7829, -73.9654)",200.0,4.58,1080.0,17.0,16.0,4.58,1080.0,25.0,19.0
11818,40.7751,-73.9547,"(40.7829, -73.9654)",200.0,0.98,420.0,10.0,8.0,0.98,420.0,11.0,8.0
11819,40.7708,-73.9516,"(40.7829, -73.9654)",200.0,1.5,420.0,10.0,8.0,1.5,420.0,11.0,8.0
11820,40.7378,-74.0084,"(40.7829, -73.9654)",200.0,5.09,1020.0,18.0,17.0,5.09,1020.0,29.0,23.0
11821,40.8134,-73.9562,"(40.7829, -73.9654)",200.0,2.53,600.0,11.0,10.0,2.53,600.0,14.0,10.0
11822,40.8032,-73.9507,"(40.7829, -73.9654)",200.0,2.11,540.0,10.0,9.0,2.11,540.0,12.0,9.0
11823,40.7278,-74.0,"(40.7829, -73.9654)",200.0,6.08,1500.0,22.0,21.0,6.08,1500.0,38.0,30.0
11824,40.711,-73.9677,"(40.7829, -73.9654)",200.0,7.58,1860.0,16.0,12.0,7.58,1860.0,36.0,29.0
11825,40.7784,-73.9796,"(40.7829, -73.9654)",200.0,1.36,360.0,10.0,8.0,1.36,360.0,9.0,6.0
11826,40.7715,-73.993,"(40.7829, -73.9654)",200.0,2.29,540.0,10.0,9.0,2.29,540.0,14.0,10.0
11827,40.7586,-73.9939,"(40.7829, -73.9654)",200.0,3.56,780.0,14.0,13.0,3.56,780.0,17.0,13.0
11828,40.7351,-73.978,"(40.7829, -73.9654)",200.0,4.47,960.0,17.0,16.0,4.47,960.0,28.0,22.0
11829,40.7171,-73.9932,"(40.7829, -73.9654)",200.0,7.27,1680.0,26.0,25.0,7.27,1680.0,38.0,30.0
11830,40.799,-73.9639,"(40.7829, -73.9654)",200.0,1.78,480.0,9.0,8.0,1.78,480.0,10.0,7.0
11831,40.7199,-73.9829,"(40.7829, -73.9654)",200.0,5.92,1440.0,22.0,21.0,5.92,1440.0,36.0,28.0
11832,40.7501,-73.8791,"(40.7829, -73.9654)",200.0,9.19,1860.0,34.0,26.0,9.19,1860.0,38.0,30.0
11833,40.8257,-73.9386,"(40.7829, -73.9654)",200.0,3.95,900.0,8.0,4.0,3.95,900.0,15.0,12.0
11834,40.7401,-73.9887,"(40.7829, -73.9654)",200.0,3.81,960.0,15.0,14.0,3.81,960.0,19.0,15.0
11835,40.7514,-73.9862,"(40.7829, -73.9654)",200.0,3.12,840.0,13.0,12.0,3.12,840.0,16.0,12.0
11836,40.7701,-73.955,"(40.7829, -73.9654)",200.0,1.45,540.0,9.0,8.0,1.45,540.0,12.0,9.0
11837,40.7234,-73.9945,"(40.7829, -73.9654)",200.0,6.95,1680.0,25.0,24.0,6.95,1680.0,42.0,34.0
11838,40.6886,-73.9333,"(40.7829, -73.9654)",200.0,14.5,2640.0,21.0,15.0,14.5,2640.0,39.0,31.0
11839,40.7083,-74.0061,"(40.7829, -73.9654)",200.0,7.66,1620.0,26.0,25.0,7.66,1620.0,36.0,28.0
11840,40.7489,-73.9765,"(40.7829, -73.9654)",200.0,3.27,840.0,14.0,13.0,3.27,840.0,17.0,13.0
11841,40.7677,-73.9616,"(40.7829, -73.9654)",200.0,1.53,420.0,10.0,8.0,1.53,420.0,9.0,6.0
