lat,lng,avg_yelp_review
40.7485,-73.98,4.4
40.7844,-73.9728,4.2
40.6655,-73.9881,4.45
40.7778,-73.9781,4.15
40.7457,-73.9563,4.35
40.6946,-73.9086,4.6
40.8449,-73.9391,4.35
40.7565,-73.9631,4.3
40.7233,-73.9839,4.6
40.7787,-73.9453,4.45
40.719,-73.9855,4.55
40.7437,-73.9851,4.45
40.7318,-73.9861,4.5
40.6809,-73.9204,4.15
40.7057,-74.0069,4.35
40.8222,-73.9557,4.2
40.7483,-73.9918,4.35
40.6903,-73.953,4.45
40.691,-73.9228,4.25
40.7208,-73.9825,4.65
40.7686,-73.9543,4.5
40.7937,-73.9741,4.25
40.7673,-73.968,4.35
40.722,-73.9837,4.65
40.7329,-74.0056,4.6
40.6989,-73.916,4.55
40.7476,-74.0009,4.55
40.7785,-73.9475,4.45
40.6755,-73.749,3.45
40.6714,-73.991,4.35
40.7845,-73.9503,4.45
40.799,-73.9639,4.25
40.7486,-73.9903,4.25
40.7964,-73.9733,4.05
40.765,-73.9875,4.5
40.7694,-73.9887,4.3
40.79,-73.9416,4.5
40.7258,-73.9798,4.65
40.7805,-73.9518,4.45
40.7777,-73.9759,4.1
40.749,-73.8901,4.3
40.7209,-73.9992,4.2
40.7622,-73.9591,4.25
40.7756,-73.9272,4.25
40.7293,-73.9867,4.6
40.6759,-73.9779,4.35
40.8325,-73.9406,4.35
40.7685,-73.9149,4.45
40.7735,-73.9509,4.45
40.7676,-73.9086,4.45
40.8275,-73.9456,4.45
40.7298,-73.9874,4.6
40.7628,-73.9895,4.5
40.7358,-73.9859,4.35
40.7159,-73.9504,4.65
40.7223,-73.9883,4.6
40.5904,-73.9688,3.65
40.7446,-73.974,4.3
40.6814,-73.9231,4.15
40.7088,-74.0059,4.3
40.7388,-73.9851,4.4
40.7212,-73.8506,4.05
40.7233,-73.9958,4.5
40.6173,-74.0232,4.1
40.7408,-74.0002,4.4
40.6685,-73.9738,4.1
40.759,-73.9691,4.4
40.637,-74.0321,4.3
40.7354,-74.0054,4.6
40.6818,-73.9221,4.25
40.7011,-73.926,4.55
40.673,-73.9271,4.4
40.7395,-73.9812,4.45
40.7359,-73.8525,4.15
40.7524,-73.9857,4.2
40.7164,-73.9988,4.3
40.6088,-73.9874,4.05
40.7414,-73.9985,4.2
40.7606,-74.0105,
40.7509,-73.9704,4.25
40.7867,-73.9692,4.25
40.8306,-73.9489,4.4
40.7277,-74.0,4.45
40.8526,-73.9297,4.2
40.6695,-73.9562,4.55
40.7803,-73.9536,4.4
40.7185,-73.9827,4.6
40.7516,-73.9818,4.25
40.7806,-73.9849,4.1
40.7865,-73.9731,4.25
40.7284,-73.984,4.6
40.6825,-73.9288,4.35
40.7301,-73.9935,4.45
40.806,-73.924,4.35
40.7534,-73.9324,4.35
40.7752,-73.9622,4.25
40.7649,-73.99,4.5
40.7258,-73.9873,4.65
40.7946,-73.9417,4.55
40.7288,-74.0031,4.45
40.7469,-73.9849,4.4
40.724,-73.9839,4.6
40.7171,-74.0047,4.4
40.7772,-73.9808,4.05
40.7633,-73.9785,4.35
40.7436,-73.9727,4.4
40.735,-74.001,4.6
40.6969,-73.9749,4.4
40.7047,-74.009,4.3
40.7673,-73.9129,4.4
40.7662,-73.9799,4.4
40.7613,-73.9998,4.25
40.8718,-73.8788,4.1
40.7104,-74.008,4.3
40.7609,-73.9941,4.5
40.7829,-73.9462,4.5
40.7823,-73.951,4.45
40.7598,-73.992,4.5
40.7238,-73.99,4.55
40.6877,-73.9451,4.35
40.7231,-73.8507,4.05
40.7253,-74.0021,4.25
40.7568,-73.9941,4.55
40.7477,-73.9744,4.3
40.7656,-73.9582,4.35
40.8404,-73.9376,4.3
40.7499,-73.9958,4.35
40.7575,-73.9704,4.35
40.8906,-73.9079,4.2
40.7574,-73.9681,4.4
42.2019,-70.9846,3.5
40.728,-73.9898,4.5
40.7892,-73.9722,4.2
40.7447,-74.0052,4.6
40.8717,-73.8771,4.0
40.7693,-73.9569,4.35
40.7695,-73.9551,4.4
40.665,-73.9877,4.5
40.7796,-73.9803,4.15
40.7566,-73.9947,4.55
40.6825,-73.939,4.3
40.7644,-73.9905,4.5
40.6762,-73.9416,4.4
40.6861,-73.9996,4.35
40.76,-73.9938,4.55
40.748,-73.981,4.4
40.7482,-73.9808,4.45
40.7674,-73.8246,4.4
40.7965,-73.9618,4.25
40.7388,-74.0018,4.6
40.8387,-73.9429,4.3
40.7025,-73.9129,4.55
40.7337,-73.9865,4.3
40.7854,-73.977,4.3
40.8437,-73.9402,4.4
40.7243,-73.9838,4.6
40.7612,-73.9977,4.4
40.6999,-73.9943,4.2
40.7707,-73.9492,4.45
40.772,-73.9545,4.35
40.8788,-73.9144,3.75
40.7993,-73.9604,4.3
40.7176,-74.0057,4.35
40.7758,-73.9586,4.3
40.6645,-73.9807,4.35
40.7774,-73.9542,4.4
40.7053,-74.0139,4.35
40.7117,-73.9446,4.65
40.7284,-73.9831,4.6
40.7621,-73.9956,4.5
40.7555,-73.9668,4.3
40.8254,-73.9494,4.35
40.7935,-73.9436,4.45
40.8433,-73.9397,4.4
40.7175,-73.9783,4.35
40.7639,-73.9808,4.45
40.6641,-73.9581,4.5
40.7751,-73.9516,4.45
40.7356,-73.9818,4.3
40.8221,-73.9499,4.35
40.7829,-73.9453,4.5
40.7801,-73.9478,4.45
40.7411,-73.9823,4.45
40.6709,-73.9506,4.3
40.7396,-73.9885,4.4
40.7008,-73.9171,4.5
40.7379,-73.9919,4.4
40.7731,-73.948,4.35
40.7259,-74.0026,4.35
40.77,-73.9488,4.35
40.7777,-73.9532,4.45
40.7839,-73.9787,4.25
40.7069,-74.01,4.3
40.7416,-74.0025,4.65
40.7726,-73.9568,4.3
40.7652,-73.9897,4.5
40.7474,-73.9566,4.35
40.7783,-73.9457,4.5
40.7213,-73.9822,4.65
40.8469,-73.9387,4.4
40.7245,-74.0023,4.2
40.7549,-73.9662,4.35
40.7447,-73.9997,4.4
40.6785,-73.9748,4.15
40.7252,-73.9942,4.35
40.7849,-73.9718,4.25
40.7441,-73.9964,4.25
40.7267,-73.9837,4.6
40.6529,-73.9567,4.3
40.7943,-73.9419,4.55
40.8028,-73.9647,4.25
40.7793,-73.9492,4.4
40.8622,-73.886,4.35
40.8379,-73.9426,4.3
40.7688,-73.9539,4.45
40.7721,-73.9861,4.2
40.6782,-73.9815,4.3
40.8587,-73.9303,4.4
40.7452,-73.9916,4.35
40.6405,-73.9566,3.9
40.6931,-73.9929,4.45
40.7349,-73.9863,4.3
40.7227,-73.9891,4.6
40.7394,-73.9809,4.45
40.7009,-73.9188,4.55
40.7482,-73.9759,4.45
40.7271,-73.977,4.55
40.6444,-73.9936,4.1
40.7701,-73.9067,4.4
40.737,-74.0016,4.6
40.7602,-73.9689,4.45
40.8217,-73.9486,4.4
40.7706,-73.9501,4.45
40.7681,-73.9527,4.35
40.7275,-74.0322,3.75
40.7855,-73.9752,4.3
40.821,-73.9558,4.1
40.7351,-73.9755,4.25
40.7513,-73.9862,4.25
40.7287,-73.9837,4.6
40.7783,-73.947,4.5
40.7123,-74.034,4.15
40.7436,-73.9725,4.3
40.6866,-73.9588,4.5
40.7337,-73.8476,3.95
40.691,-73.9667,4.4
40.7641,-73.9883,4.45
40.6871,-73.9315,4.35
40.7769,-73.9531,4.45
40.7852,-73.9803,4.15
40.7423,-73.9205,4.5
40.7566,-73.9971,4.45
40.8424,-73.8872,3.9
40.8047,-73.9568,4.35
40.7197,-73.996,4.35
40.7619,-73.9609,4.35
40.7479,-73.95,4.35
40.8,-73.9656,4.25
40.7601,-73.9659,4.3
40.7796,-73.9523,4.45
40.7445,-73.9687,4.15
40.7667,-73.959,4.35
40.7319,-73.9817,4.45
40.7751,-73.9787,4.15
40.6767,-73.9225,4.1
40.7407,-73.9822,4.45
40.7447,-73.9741,4.3
40.7424,-73.996,4.25
40.7356,-74.0057,4.6
40.8476,-73.9363,4.35
40.7439,-73.9746,4.45
40.7339,-74.0047,4.6
40.7258,-73.9889,4.6
40.7237,-73.9898,4.55
40.714,-74.0085,4.3
40.8491,-73.9365,4.45
40.7723,-73.9481,4.4
40.7845,-73.9498,4.45
40.7399,-73.9864,4.35
40.7406,-73.9809,4.45
40.7549,-73.8735,4.2
40.7067,-73.8333,4.25
40.6491,-73.9449,3.9
40.7461,-73.9947,4.25
40.7808,-73.9483,4.45
40.7434,-73.9773,4.45
40.7451,-73.9239,4.5
40.7539,-73.9677,4.3
40.7752,-73.9622,4.25
40.7388,-73.9286,3.8
40.7679,-73.9237,4.6
40.8019,-73.9611,4.25
40.7769,-73.9531,4.45
40.7593,-73.9959,4.55
40.8217,-73.9455,4.35
40.7372,-74.0012,4.6
40.7812,-73.9483,4.45
40.7316,-73.9839,4.55
40.7545,-73.9931,4.5
40.7274,-74.0017,4.45
40.7639,-73.9894,4.5
40.7183,-74.0147,4.25
40.7604,-73.9968,4.5
40.7767,-73.9505,4.5
40.7488,-73.9734,4.35
40.8229,-73.9506,4.35
40.6497,-73.9458,4.0
40.7315,-73.8608,4.15
40.7464,-73.9777,4.4
40.7985,-73.9631,4.25
40.7642,-73.9243,4.55
40.7092,-74.0126,4.35
40.7398,-73.998,4.2
40.7895,-73.949,4.3
40.7903,-74.2034,3.8
40.6878,-73.9792,4.35
40.7705,-73.9834,4.3
40.7033,-74.014,4.35
40.722,-73.9837,4.65
40.7521,-73.9689,4.25
40.7695,-73.9511,4.4
40.7669,-73.9887,4.4
40.6866,-73.9082,4.1
40.7397,-73.9808,4.45
40.7049,-74.008,4.3
40.665,-73.9877,4.5
40.7681,-73.9592,4.4
40.7432,-73.9812,4.45
40.7758,-73.9805,4.05
40.7292,-73.98,4.65
40.8005,-73.9516,4.3
40.7441,-73.9163,4.6
40.7663,-73.9222,4.6
40.7251,-73.9513,4.45
40.7423,-73.9821,4.45
40.7632,-73.9907,4.5
40.8465,-73.9346,4.4
40.761,-73.987,4.4
40.6426,-74.0186,4.0
40.7094,-73.8301,4.1
40.8668,-73.9277,4.35
40.7334,-73.992,4.35
40.7322,-73.9854,4.55
40.7637,-73.9846,4.35
40.8063,-73.9563,4.35
40.686,-73.9565,4.5
40.7429,-73.995,4.3
40.7385,-73.9836,4.4
40.7413,-73.9779,4.5
40.7423,-73.9977,4.3
40.7273,-73.984,4.6
40.7484,-74.0057,4.5
40.7378,-73.9877,4.45
40.7739,-73.9529,4.5
40.729,-73.8616,4.15
40.8034,-73.9662,4.25
40.7458,-74.0021,4.6
40.7617,-73.9618,4.35
40.7505,-73.8955,4.25
40.7095,-73.8302,4.1
40.7806,-73.979,4.15
40.7128,-74.0059,4.35
40.74,-74.0038,4.6
40.8292,-73.9406,4.4
40.7858,-73.9565,4.05
40.7803,-73.9503,4.4
40.774,-73.9492,4.45
40.7954,-73.9333,4.4
40.7621,-73.9773,4.4
40.7784,-73.9533,4.4
40.7448,-74.0017,4.6
40.7868,-73.9504,4.35
40.7676,-73.9876,4.4
40.8963,-73.8969,3.9
40.7053,-74.0103,4.35
40.7667,-73.9874,4.4
40.8369,-73.9454,4.25
40.7171,-74.0047,4.4
40.7434,-73.9846,4.45
40.7444,-73.9757,4.5
40.7058,-74.0099,4.3
40.6959,-73.9022,4.5
40.7064,-74.0156,4.45
40.7262,-73.9845,4.6
40.7436,-73.9967,4.25
40.7282,-73.9826,4.6
40.7756,-73.9835,4.1
40.7265,-73.984,4.6
40.7705,-73.9501,4.45
40.7591,-73.9922,4.55
40.7449,-73.9464,4.3
40.771,-73.934,3.75
40.7617,-73.992,4.5
40.7841,-73.9487,4.45
40.7773,-73.9469,4.5
40.8272,-73.9397,4.35
40.6192,-74.0334,4.25
40.778,-73.9563,4.25
40.7765,-73.9571,4.3
40.8852,-73.8998,4.25
40.7546,-73.9701,4.3
40.6407,-73.9533,4.1
40.7006,-73.975,3.35
40.7278,-73.9999,4.45
40.7825,-73.9805,4.1
40.7289,-74.0012,4.45
40.6879,-73.9858,4.45
40.6975,-73.972,4.5
40.7093,-74.016,4.4
40.7399,-74.0036,4.6
40.7298,-73.9854,4.55
40.8679,-73.924,4.55
40.7901,-73.9772,4.25
40.7476,-74.0008,4.5
40.7276,-74.0001,4.45
40.7502,-73.9794,4.25
40.6675,-73.9301,4.2
40.7913,-73.9399,4.5
40.7528,-73.9552,4.25
40.7364,-73.9776,4.15
40.7721,-73.9861,4.2
40.7323,-74.0023,4.55
40.7426,-73.9808,4.45
40.714,-73.9858,4.45
40.6742,-73.9759,4.05
40.6858,-73.9256,4.4
40.7256,-73.9476,4.45
40.7546,-73.9938,4.5
40.7888,-73.9807,4.1
40.7456,-73.9905,4.4
40.7937,-73.9425,4.55
40.7716,-73.9066,4.4
40.822,-73.9521,4.25
40.6614,-73.9242,4.3
40.7069,-74.0157,4.4
40.6515,-73.9609,4.3
40.7069,-74.0103,4.35
40.7612,-73.9635,4.3
40.6282,-74.0294,4.4
40.7516,-73.9717,4.25
40.7747,-73.9507,4.5
40.7666,-73.9563,4.4
40.7642,-73.9939,4.5
40.7448,-73.9919,4.3
40.776,-73.9839,4.05
40.7224,-73.9925,4.5
40.7751,-73.9206,4.55
40.7055,-74.0097,4.3
40.7421,-73.9835,4.4
40.7229,-74.004,4.3
40.7343,-74.001,4.55
40.7791,-73.9803,4.15
40.7859,-73.9516,4.4
40.8234,-73.9457,4.4
40.7857,-73.8811,
40.8684,-73.9198,4.45
40.7286,-73.9848,4.6
40.7291,-73.952,4.45
40.7898,-73.9488,4.3
40.7574,-73.968,4.4
40.7902,-73.9677,4.1
40.7897,-73.9488,4.3
40.776,-73.9528,4.45
40.7478,-73.9571,4.4
40.7077,-74.008,4.3
40.7634,-73.9638,4.3
40.7873,-73.9809,4.1
40.7083,-74.0068,4.3
40.7604,-73.987,4.4
40.7631,-73.9581,4.35
40.7802,-73.9568,4.15
40.7825,-73.9833,4.0
40.7679,-73.9547,4.4
40.7025,-74.0138,4.35
40.722,-73.9876,4.65
40.7328,-73.985,4.55
40.7691,-73.9857,4.35
40.7479,-73.9762,4.45
40.766,-73.947,4.15
40.7611,-73.9894,4.5
40.7901,-73.9774,4.25
40.7427,-73.9945,4.3
40.7759,-73.9531,4.5
40.7071,-74.0107,4.35
40.8362,-74.0482,4.1
40.7855,-73.9752,4.3
40.7388,-74.0019,4.6
40.7437,-73.9585,4.45
40.7389,-73.9809,4.45
40.8132,-73.9716,5.0
40.7311,-73.9875,4.6
40.7161,-74.008,4.35
40.6396,-73.9577,4.0
40.7295,-73.9788,4.6
40.7332,-73.8735,4.15
40.7437,-73.9806,4.5
40.7909,-73.9773,4.25
40.7687,-73.9867,4.3
40.7431,-73.98,4.5
40.7078,-74.0026,4.3
40.7778,-73.9512,4.5
40.7463,-73.9407,4.3
40.7036,-73.8631,3.9
40.8034,-73.9576,4.35
40.7186,-73.9634,4.4
40.7464,-73.9802,4.45
40.7603,-73.9954,4.55
40.7476,-74.0009,4.55
40.7939,-73.9695,4.35
40.7157,-73.9413,4.6
40.655,-74.0183,4.0
40.7725,-73.9478,4.35
40.7834,-73.9534,4.4
40.6084,-74.0074,4.05
40.7484,-73.9772,4.45
40.8192,-73.94,4.3
40.8549,-73.8284,3.5
40.6875,-73.9931,4.25
40.7381,-74.0026,4.6
40.7331,-74.0047,4.55
40.7506,-73.9844,4.25
40.7855,-73.977,4.3
40.806,-73.9535,4.35
40.688,-73.9151,4.3
40.7681,-73.954,4.4
40.7453,-73.9844,4.4
40.7792,-73.9484,4.4
40.7468,-73.9903,4.35
40.6899,-73.9941,4.2
40.7459,-73.9572,4.45
40.726,-73.9784,4.6
40.7387,-74.0085,4.65
40.7032,-73.9914,4.4
40.7747,-73.9525,4.45
40.7624,-73.9614,4.35
40.8304,-73.9489,4.4
40.7804,-73.9522,4.45
40.8383,-73.9397,4.35
40.7254,-73.9799,4.65
40.6912,-73.9668,4.4
40.733,-74.0043,4.55
40.7059,-74.0097,4.3
40.6952,-73.9831,4.25
40.7721,-73.9472,4.35
40.7325,-73.9977,4.45
40.7136,-74.0082,4.3
40.6506,-73.979,4.1
40.7654,-73.9773,4.4
40.7268,-74.0018,4.4
40.7383,-74.0006,4.6
40.7538,-73.998,4.3
40.7348,-73.9865,4.3
40.7425,-73.9789,4.5
40.7817,-73.9526,4.45
40.739,-73.9791,4.5
40.7972,-73.9486,4.35
40.771,-73.9876,4.25
40.7838,-73.9496,4.5
40.7358,-73.9857,4.4
40.7589,-73.9944,4.55
40.7668,-73.962,4.45
40.7843,-73.9814,4.1
40.7422,-73.9824,4.45
40.7854,-73.98,4.15
40.6975,-73.9238,4.5
40.7762,-73.9485,4.4
40.7913,-73.9453,4.5
40.7098,-74.0091,4.3
40.7438,-73.9735,4.3
40.7242,-73.9842,4.6
40.79,-73.9416,4.5
40.7818,-73.9528,4.45
40.6712,-73.9843,4.4
40.7677,-73.9837,4.25
40.779,-73.9176,4.6
40.7287,-73.981,4.65
40.778,-73.9509,4.45
40.8427,-73.9379,4.4
40.693,-73.972,4.5
40.7654,-73.9773,4.4
40.7793,-73.9496,4.4
40.7957,-73.9727,4.05
40.768,-73.9539,4.4
40.6966,-73.9873,4.35
40.7461,-73.9498,4.35
40.7357,-73.9545,4.4
40.7482,-73.9786,4.5
40.7045,-74.0095,4.3
40.7874,-73.942,4.5
40.7165,-73.9457,4.65
40.8,-73.9424,4.5
40.7202,-73.9881,4.55
40.7952,-73.9638,4.15
40.6871,-73.9931,4.25
40.7571,-73.9647,4.25
40.8006,-73.9686,4.2
40.6963,-73.9204,4.5
40.6959,-73.9016,4.5
40.7252,-73.9764,4.5
40.7512,-73.9876,4.4
40.7136,-73.981,4.35
40.6421,-73.9576,4.05
40.7462,-73.9757,4.4
40.7667,-73.9798,4.4
40.7651,-73.9866,4.5
40.6966,-73.9964,4.25
40.7141,-74.0096,4.4
40.7862,-73.944,4.45
40.7519,-73.9391,4.3
40.7198,-73.9849,4.6
40.7565,-73.963,4.3
40.7712,-73.7934,3.9
40.7693,-73.9579,4.35
40.7773,-73.9457,4.5
40.7661,-73.9918,4.5
40.7544,-73.9721,4.35
40.7439,-73.9779,4.45
40.7218,-73.8424,4.15
40.7632,-73.9629,4.35
40.7642,-73.9913,4.5
40.7059,-73.8342,4.25
40.7318,-73.9822,4.4
40.7206,-73.9966,4.35
40.7695,-73.9678,4.3
40.7196,-73.9053,4.05
42.2509,-71.006,4.1
40.7445,-73.9949,4.3
40.786,-73.9435,4.45
40.7061,-74.0092,4.3
40.7422,-73.9825,4.45
40.7253,-73.9796,4.65
40.7796,-73.9528,4.4
40.7399,-73.9804,4.5
40.6801,-73.9408,4.35
40.7629,-73.989,4.5
40.7738,-73.9874,4.25
40.7445,-73.9756,4.45
40.7542,-73.9954,4.5
40.7145,-73.9383,4.55
40.8136,-73.8269,
40.7097,-74.0118,4.4
40.7404,-73.9795,4.5
40.8011,-73.9599,4.25
40.6738,-73.9461,4.35
40.7427,-73.9957,4.35
40.7781,-73.9854,4.1
40.7238,-73.8501,4.05
40.8377,-73.9402,4.3
40.7553,-73.832,4.4
40.7277,-74.0,4.45
40.5757,-73.955,4.2
40.7618,-73.9626,4.35
40.7276,-73.9839,4.6
40.8539,-73.8691,4.1
40.7419,-74.0014,4.65
40.7919,-73.9659,4.15
40.6655,-73.9881,4.45
40.7063,-74.0112,4.35
40.7064,-74.0106,4.4
40.7939,-73.9738,4.25
40.7852,-73.949,4.45
40.6909,-73.9911,4.35
40.7667,-73.9562,4.4
40.7474,-73.9765,4.4
40.804,-73.9665,4.25
40.7746,-73.9463,4.5
40.7348,-73.9908,4.3
40.7369,-73.9821,4.4
40.7593,-73.9625,4.3
40.7091,-74.0148,4.35
40.7687,-73.9867,4.3
40.7487,-73.9788,4.5
40.764,-73.9935,4.5
40.7799,-73.9528,4.4
40.7602,-73.916,4.5
40.7868,-73.9453,4.5
40.7238,-73.8501,4.05
40.7943,-73.9339,4.5
40.8647,-73.9256,4.4
40.7473,-73.9775,4.4
40.7723,-73.953,4.4
40.7761,-73.9548,4.4
40.7356,-74.0057,4.6
40.7084,-74.0057,4.35
40.7365,-73.9827,4.4
40.7135,-73.9496,4.65
40.8397,-73.9429,4.3
40.7176,-73.9836,4.6
40.7377,-73.9957,4.4
40.7301,-74.0003,4.5
40.7575,-73.9704,4.35
40.7394,-73.981,4.45
40.7367,-74.0015,4.55
40.7096,-74.0068,4.35
40.7125,-73.9949,4.45
40.7652,-73.9881,4.4
40.7012,-73.9296,4.4
40.7723,-73.9563,4.35
40.7868,-73.9504,4.35
40.7498,-73.9884,4.3
40.8265,-73.9492,4.4
40.7145,-74.0358,4.1
40.7863,-73.9503,4.4
40.7953,-73.9346,4.45
40.7681,-73.9585,4.4
40.7117,-73.9453,4.6
40.7122,-73.8763,4.5
40.7128,-74.0059,4.35
40.8683,-73.9168,4.4
40.7473,-73.9738,4.3
40.7658,-73.9624,4.4
40.7701,-73.955,4.35
40.7073,-74.0071,4.3
40.8029,-73.965,4.25
40.7906,-73.9687,4.2
40.7871,-73.9759,4.25
40.6984,-73.993,4.25
40.7935,-73.9399,4.55
40.8304,-73.9494,4.4
40.774,-73.9878,4.1
40.7668,-73.9594,4.35
40.7715,-73.993,4.15
40.8495,-73.9369,4.45
40.7032,-74.0114,4.3
40.7928,-73.9669,4.2
40.7476,-73.976,4.4
40.7539,-73.9677,4.3
40.7349,-73.9978,4.45
40.7705,-73.9326,3.95
40.7911,-73.9735,4.15
40.7282,-73.9892,4.6
40.777,-73.9443,4.45
40.8664,-73.9301,4.15
40.7268,-74.0003,4.35
40.7398,-74.0018,4.6
40.7394,-73.9811,4.45
40.6345,-74.0272,4.45
40.7618,-73.9497,3.9
40.7418,-73.9815,4.45
40.7265,-74.0011,4.35
40.721,-73.9891,4.55
40.7226,-73.9945,4.5
40.8008,-73.9611,4.25
40.7359,-73.8545,4.4
40.7936,-73.9731,4.3
40.7343,-73.9822,4.35
40.7593,-73.9689,4.4
40.7627,-73.9611,4.35
40.7906,-73.9687,4.2
40.7439,-73.9743,4.4
40.7576,-73.9677,4.3
40.7695,-73.9574,4.35
40.706,-74.0169,4.5
40.7733,-73.9814,4.2
40.7661,-73.9636,4.35
40.8718,-73.8601,4.3
40.7223,-73.9883,4.6
40.7744,-73.9531,4.5
40.7742,-73.9556,4.35
40.7796,-73.9831,4.05
40.6428,-74.0228,4.2
40.7809,-73.9515,4.45
40.7359,-73.9971,4.45
40.7679,-73.9546,4.4
40.7292,-74.001,4.45
40.7545,-73.9976,4.4
40.681,-73.946,4.4
40.8108,-73.9503,4.35
40.724,-74.0035,4.25
40.7589,-73.962,4.35
40.8311,-73.9485,4.35
40.8012,-73.9668,4.25
40.6927,-73.9389,4.2
40.7372,-73.9981,4.45
40.7023,-74.0103,4.3
40.7381,-74.0019,4.6
40.7559,-73.9658,4.3
40.7536,-73.9659,4.25
40.7669,-73.961,4.4
40.7371,-73.9948,4.4
40.7598,-73.9925,4.55
40.6943,-73.9728,4.45
40.7528,-73.9707,4.25
40.6664,-73.9933,4.55
40.7167,-73.9649,4.55
40.7456,-73.9797,4.45
40.7479,-73.9739,4.3
40.7123,-73.9629,4.5
40.7081,-74.0013,4.2
40.715,-74.0115,4.45
40.678,-73.9909,4.35
40.7807,-73.9471,4.45
40.7978,-73.9689,4.2
40.8261,-73.9387,4.15
40.7363,-73.9794,4.45
40.8685,-73.9173,4.4
40.7068,-74.008,4.3
40.7741,-73.9554,4.35
40.8008,-73.965,4.25
40.8242,-73.9531,4.3
40.7637,-73.9649,4.35
40.7303,-74.0047,4.55
40.6138,-74.0008,4.35
40.7908,-73.9491,4.35
40.7855,-73.9729,4.3
40.6182,-73.9907,4.0
40.8336,-73.9425,4.3
40.7812,-73.9484,4.45
40.7052,-74.0093,4.3
40.7429,-74.0028,4.65
40.7347,-73.998,4.45
40.7757,-73.9551,4.35
40.6818,-73.9513,4.45
40.7826,-73.9756,4.25
40.7766,-73.9552,4.4
40.8569,-73.9351,4.3
40.7788,-73.9566,4.2
40.702,-73.9895,4.4
40.7215,-73.8513,3.9
40.7782,-73.9471,4.45
40.6952,-73.9965,4.25
40.7781,-73.978,4.15
40.7142,-73.9613,4.45
40.7475,-74.0011,4.55
40.7046,-74.0089,4.3
40.7749,-73.9492,4.45
40.7912,-73.9523,4.3
40.7246,-73.9916,4.55
40.7564,-73.9631,4.3
40.8608,-73.9295,4.35
40.7739,-73.9893,4.05
40.73,-73.9804,4.55
40.7612,-73.9623,4.35
40.7209,-73.8643,4.4
40.7403,-73.9851,4.45
40.675,-73.9772,4.25
40.8271,-73.9462,4.45
40.8707,-73.8836,4.0
40.776,-73.9547,4.4
40.7612,-73.9909,4.5
40.7692,-73.987,4.3
40.7274,-73.8598,4.15
40.6816,-73.9789,4.4
40.7593,-73.9632,4.25
40.7154,-74.0156,4.2
40.7658,-73.9781,4.45
40.7252,-73.9817,4.65
40.7744,-73.953,4.5
40.7702,-73.9491,4.4
40.7636,-73.9259,4.55
40.7841,-73.9568,4.15
40.7138,-73.9398,4.65
40.8169,-73.9533,4.15
40.7752,-73.9779,4.15
40.73,-73.9864,4.5
40.7156,-74.01,4.3
40.6499,-73.9526,4.1
40.7574,-73.9649,4.25
40.7763,-73.9546,4.4
40.7573,-73.9651,4.25
40.7139,-73.9378,4.5
40.7567,-73.9941,4.55
40.7999,-73.9638,4.25
40.7041,-74.0128,4.4
40.7279,-73.9856,4.6
40.777,-73.9512,4.5
40.7967,-73.9627,4.25
40.7823,-73.9509,4.45
40.7489,-73.9765,4.45
40.7694,-73.9603,4.35
40.7379,-74.0017,4.6
40.7377,-73.9831,4.45
40.7307,-74.0092,4.5
40.7845,-73.976,4.3
40.7323,-74.0023,4.55
40.8033,-73.9543,4.3
40.7274,-73.983,4.6
40.7757,-73.9506,4.5
40.7628,-73.985,4.3
40.8008,-73.9355,4.55
40.7283,-73.9507,4.45
40.8516,-73.9373,4.45
40.7267,-73.9472,4.45
40.7781,-73.9469,4.5
40.7783,-73.9792,4.15
40.7862,-73.944,4.45
40.7866,-73.9422,4.45
40.6725,-73.9509,4.25
40.7788,-73.9566,4.2
40.7549,-73.969,4.3
40.7279,-73.9839,4.6
40.7751,-73.9903,4.1
40.7367,-73.9549,4.35
40.7095,-74.0141,4.4
40.7573,-73.9745,4.4
40.7476,-73.9742,4.25
40.675,-73.952,4.45
40.7832,-73.9559,4.2
40.8668,-73.9279,4.35
40.7612,-73.9879,4.45
40.6215,-74.0244,4.25
40.7909,-73.9773,4.25
40.7762,-73.9592,4.3
40.7085,-74.0011,4.25
40.7454,-73.9849,4.35
40.7761,-73.9512,4.5
40.6721,-73.9869,4.45
40.7081,-73.9415,4.6
40.7739,-73.9893,4.05
40.722,-73.9879,4.65
40.6554,-73.9548,4.2
40.6984,-73.993,4.25
40.7123,-74.0091,4.4
40.7644,-73.9602,4.35
40.7858,-73.9515,4.4
40.813,-73.9386,4.15
40.655,-73.9762,4.15
40.7142,-73.9381,4.45
40.7196,-73.9884,4.5
40.804,-73.9605,4.35
40.7237,-73.9962,4.45
40.7742,-73.9647,4.15
40.7572,-73.9649,4.25
40.7366,-73.9934,4.35
40.7123,-74.009,4.4
40.725,-74.0035,4.35
40.661,-73.9812,4.3
40.7199,-73.9828,4.65
40.7633,-73.9628,4.35
40.6987,-73.9133,4.55
40.7812,-73.953,4.45
40.7855,-73.977,4.3
40.7433,-74.0033,4.65
40.7343,-73.9759,4.25
40.7814,-73.9538,4.3
40.7438,-73.978,4.45
40.6978,-73.9305,4.35
40.7559,-73.9657,4.3
40.7024,-73.9268,4.5
40.8469,-73.9388,4.4
40.7347,-74.0056,4.6
40.7302,-73.9826,4.55
40.7337,-74.0034,4.55
40.6851,-73.997,4.25
40.7712,-73.9514,4.4
